LOC_Os05g04250.cdna.fna	79.167
LOC_Os04g53110.cdna.fna	88.167
Os04g0624400.cdna.fna	88.433
LOC_Os04g54910.cdna.fna	95.205
LOC_Os05g06730.cdna.fna	98.851
LOC_Os05g06230.cdna.fna	98.507
LOC_Os05g20860.cdna.fna	95.640
LOC_Os05g06930.cdna.fna	97.647
LOC_Os05g25000.cdna.fna	97.500
LOC_Os05g16130.cdna.fna	73.024
LOC_Os05g11590.cdna.fna	98.485
LOC_Os05g09720.cdna.fna	98.068
LOC_Os05g28390.cdna.fna	100.000
gene:OsNip_04G023820.cdna.fna	83.172
LOC_Os05g05750.cdna.fna	98.876
Os05g0186100.cdna.fna	92.578
LOC_Os05g22860.cdna.fna	86.486
LOC_Os05g24260.cdna.fna	91.391
LOC_Os05g25710.cdna.fna	89.172
LOC_Os05g29950.cdna.fna	92.771
Os05g0172000.cdna.fna	92.713
LOC_Os05g03510.cdna.fna	93.469
Os05g0155800.cdna.fna	98.344
LOC_Os05g28590.cdna.fna	93.699
LOC_Os05g18000.cdna.fna	90.173
LOC_Os05g25020.cdna.fna	98.352
LOC_Os05g31310.cdna.fna	93.040
gene:OsNip_05G015500.cdna.fna	91.557
LOC_Os05g32780.cdna.fna	98.667
LOC_Os05g32830.cdna.fna	93.750
LOC_Os05g34060.cdna.fna	97.973
LOC_Os05g24680.cdna.fna	98.994
LOC_Os05g34100.cdna.fna	98.322
LOC_Os04g48550.cdna.fna	100.000
LOC_Os05g34280.cdna.fna	99.435
LOC_Os05g28120.cdna.fna	90.385
LOC_Os05g11760.cdna.fna	96.484
LOC_Os05g40730.cdna.fna	96.047
LOC_Os05g33530.cdna.fna	92.128
LOC_Os05g48830.cdna.fna	94.737
Os05g0371600.cdna.fna	81.793
LOC_Os05g41830.cdna.fna	92.774
LOC_Os06g02010.cdna.fna	96.364
LOC_Os05g34970.cdna.fna	94.444
LOC_Os05g48190.cdna.fna	96.552
LOC_Os05g51010.cdna.fna	96.503
LOC_Os05g51080.cdna.fna	99.249
LOC_Os06g05680.cdna.fna	97.015
Os05g0439100.cdna.fna	90.265
LOC_Os05g43900.cdna.fna	98.492
LOC_Os06g02280.cdna.fna	98.227
LOC_Os06g06650.cdna.fna	86.420
Os06g0154600.cdna.fna	93.285
LOC_Os06g09410.cdna.fna	81.522
Os05g0145700.cdna.fna	92.033
LOC_Os06g09530.cdna.fna	99.762
LOC_Os06g10060.cdna.fna	97.232
LOC_Os06g11750.cdna.fna	100.000
LOC_Os06g14560.cdna.fna	91.051
LOC_Os06g17520.cdna.fna	100.000
LOC_Os06g14500.cdna.fna	89.298
LOC_Os06g14830.cdna.fna	86.835
LOC_Os06g18120.cdna.fna	85.577
LOC_Os06g17770.cdna.fna	99.898
LOC_Os06g14800.cdna.fna	99.405
LOC_Os06g19250.cdna.fna	98.684
LOC_Os06g23470.cdna.fna	97.980
LOC_Os06g20070.cdna.fna	77.033
LOC_Os06g22925.cdna.fna	96.386
LOC_Os06g20890.cdna.fna	94.902
LOC_Os06g27720.cdna.fna	99.387
LOC_Os06g32320.cdna.fna	98.837
LOC_Os06g23590.cdna.fna	98.684
gene:OsNip_06G012910.cdna.fna	93.143
LOC_Os06g30590.cdna.fna	96.855
LOC_Os06g33650.cdna.fna	90.173
LOC_Os04g47750.cdna.fna	98.442
LOC_Os05g35430.cdna.fna	97.959
LOC_Os06g06850.cdna.fna	85.921
LOC_Os06g29550.cdna.fna	94.964
LOC_Os06g30760.cdna.fna	97.050
LOC_Os06g33190.cdna.fna	100.000
LOC_Os06g34340.cdna.fna	98.834
LOC_Os06g34410.cdna.fna	98.264
LOC_Os06g32590.cdna.fna	96.889
LOC_Os05g44980.cdna.fna	74.662
LOC_Os06g40470.cdna.fna	99.588
LOC_Os06g36230.cdna.fna	98.592
LOC_Os06g42840.cdna.fna	97.945
LOC_Os06g46110.cdna.fna	100.000
LOC_Os06g33170.cdna.fna	97.764
LOC_Os06g39020.cdna.fna	96.620
LOC_Os06g44034.cdna.fna	98.649
LOC_Os06g37240.cdna.fna	91.522
gene:OsNip_06G014990.cdna.fna	91.667
LOC_Os07g01360.cdna.fna	93.023
LOC_Os07g08550.cdna.fna	99.324
LOC_Os06g41000.cdna.fna	98.069
LOC_Os06g48690.cdna.fna	88.263
LOC_Os07g08260.cdna.fna	99.342
Os04g0620950.cdna.fna	76.190
LOC_Os06g48260.cdna.fna	97.368
LOC_Os06g51120.cdna.fna	99.222
Os05g0415900.cdna.fna	83.562
Os06g0360300.cdna.fna	98.238
LOC_Os07g10320.cdna.fna	96.620
Os06g0291800.cdna.fna	78.091
LOC_Os07g20310.cdna.fna	90.411
LOC_Os07g17570.cdna.fna	95.980
LOC_Os07g16330.cdna.fna	99.291
LOC_Os07g13840.cdna.fna	88.024
LOC_Os07g20630.cdna.fna	98.540
LOC_Os07g14880.cdna.fna	91.406
LOC_Os07g18260.cdna.fna	92.898
LOC_Os07g25490.cdna.fna	95.204
LOC_Os07g19170.cdna.fna	98.611
LOC_Os07g27630.cdna.fna	96.364
LOC_Os07g17320.cdna.fna	89.175
Os06g0688200.cdna.fna	80.711
LOC_Os07g10640.cdna.fna	98.901
LOC_Os07g28290.cdna.fna	98.734
LOC_Os07g31480.cdna.fna	99.134
LOC_Os07g32540.cdna.fna	95.455
LOC_Os07g34230.cdna.fna	100.000
LOC_Os07g34430.cdna.fna	98.942
LOC_Os06g41680.cdna.fna	74.676
LOC_Os07g04380.cdna.fna	86.567
LOC_Os07g39760.cdna.fna	97.959
LOC_Os07g41960.cdna.fna	94.516
LOC_Os07g35530.cdna.fna	93.455
LOC_Os07g42270.cdna.fna	92.537
LOC_Os07g37910.cdna.fna	98.653
gene:OsNip_07G022720.cdna.fna	98.901
LOC_Os07g38310.cdna.fna	97.694
LOC_Os07g18480.cdna.fna	98.795
LOC_Os07g45120.cdna.fna	92.361
LOC_Os07g46100.cdna.fna	92.308
LOC_Os07g47940.cdna.fna	100.000
LOC_Os08g01230.cdna.fna	99.329
LOC_Os08g01820.cdna.fna	99.525
LOC_Os07g44499.cdna.fna	98.239
LOC_Os06g23850.cdna.fna	95.076
LOC_Os08g05270.cdna.fna	96.859
LOC_Os08g07470.cdna.fna	87.923
LOC_Os08g08930.cdna.fna	94.805
LOC_Os08g12240.cdna.fna	93.421
LOC_Os08g12420.cdna.fna	96.648
gene:OsNip_08G007690.cdna.fna	98.684
LOC_Os08g02010.cdna.fna	87.618
Os06g0564500.cdna.fna	82.586
LOC_Os08g14780.cdna.fna	91.589
LOC_Os08g15440.cdna.fna	96.988
LOC_Os08g12170.cdna.fna	90.860
Os08g0142500.cdna.fna	82.872
LOC_Os08g23200.cdna.fna	99.339
LOC_Os08g13770.cdna.fna	88.060
LOC_Os08g20590.cdna.fna	95.312
LOC_Os08g23550.cdna.fna	99.371
LOC_Os08g25230.cdna.fna	98.824
LOC_Os08g24920.cdna.fna	99.099
LOC_Os08g22320.cdna.fna	95.299
LOC_Os08g25260.cdna.fna	96.250
gene:OsNip_08G010550.cdna.fna	87.861
LOC_Os08g31040.cdna.fna	98.592
LOC_Os08g29350.cdna.fna	94.726
LOC_Os08g08350.cdna.fna	90.000
Os08g0267000.cdna.fna	81.257
LOC_Os08g17570.cdna.fna	99.024
LOC_Os08g19660.cdna.fna	98.148
LOC_Os08g27260.cdna.fna	99.206
LOC_Os08g28120.cdna.fna	99.074
LOC_Os08g36600.cdna.fna	96.571
LOC_Os08g21530.cdna.fna	98.833
LOC_Os08g32490.cdna.fna	94.048
LOC_Os08g33130.cdna.fna	97.101
LOC_Os08g32010.cdna.fna	99.275
LOC_Os08g39340.cdna.fna	96.471
LOC_Os08g39360.cdna.fna	97.222
LOC_Os08g40660.cdna.fna	100.000
Os08g0287800.cdna.fna	95.902
LOC_Os08g30380.cdna.fna	97.059
LOC_Os08g16470.cdna.fna	98.405
LOC_Os08g33170.cdna.fna	93.377
Os08g0463500.cdna.fna	98.980
gene:OsNip_08G022360.cdna.fna	99.457
LOC_Os08g40730.cdna.fna	98.829
LOC_Os08g41980.cdna.fna	100.000
Os09g0106200.cdna.fna	96.491
LOC_Os08g39680.cdna.fna	93.827
gene:OsNip_08G024060.cdna.fna	87.221
LOC_Os09g02200.cdna.fna	92.308
LOC_Os08g25270.cdna.fna	93.443
Os08g0438801.cdna.fna	98.718
LOC_Os09g02340.cdna.fna	100.000
LOC_Os09g03640.cdna.fna	99.087
LOC_Os09g06530.cdna.fna	93.830
LOC_Os09g07764.cdna.fna	98.987
LOC_Os09g02820.cdna.fna	95.512
LOC_Os09g07490.cdna.fna	92.613
gene:OsNip_09G003020.cdna.fna	93.923
LOC_Os09g10830.cdna.fna	97.238
LOC_Os09g15290.cdna.fna	98.551
LOC_Os09g14760.cdna.fna	89.899
LOC_Os09g08560.cdna.fna	100.000
LOC_Os09g11780.cdna.fna	99.454
LOC_Os08g09870.cdna.fna	78.164
LOC_Os09g06910.cdna.fna	93.133
LOC_Os09g16570.cdna.fna	96.744
LOC_Os09g20670.cdna.fna	99.292
LOC_Os09g18340.cdna.fna	94.040
LOC_Os09g11280.cdna.fna	96.503
LOC_Os09g20470.cdna.fna	98.872
LOC_Os09g16270.cdna.fna	85.897
gene:OsNip_09G007160.cdna.fna	95.588
LOC_Os09g21440.cdna.fna	95.181
Os09g0393200.cdna.fna	99.287
LOC_Os09g23710.cdna.fna	96.122
LOC_Os09g25450.cdna.fna	98.276
LOC_Os09g32340.cdna.fna	98.365
Os09g0314200.cdna.fna	98.061
LOC_Os09g27740.cdna.fna	97.665
LOC_Os09g30990.cdna.fna	98.214
LOC_Os09g37452.cdna.fna	99.755
LOC_Os10g01730.cdna.fna	98.077
LOC_Os10g01070.cdna.fna	91.489
LOC_Os10g08400.cdna.fna	92.337
LOC_Os10g08630.cdna.fna	94.000
Os10g0101100.cdna.fna	91.463
gene:OsNip_09G009200.cdna.fna	98.316
LOC_Os10g03500.cdna.fna	96.405
LOC_Os09g24300.cdna.fna	99.686
LOC_Os10g09000.cdna.fna	92.308
LOC_Os10g09500.cdna.fna	97.895
LOC_Os10g17100.cdna.fna	88.713
Os10g0322600.cdna.fna	94.170
LOC_Os10g22710.cdna.fna	96.532
LOC_Os10g09680.cdna.fna	98.726
LOC_Os10g04810.cdna.fna	75.315
gene:OsNip_10G005660.cdna.fna	88.398
LOC_Os10g18704.cdna.fna	82.510
LOC_Os10g22900.cdna.fna	97.826
LOC_Os10g03820.cdna.fna	87.532
gene:OsNip_10G006800.cdna.fna	94.754
LOC_Os10g22820.cdna.fna	96.296
LOC_Os10g26510.cdna.fna	93.968
LOC_Os10g02830.cdna.fna	90.230
Os09g0548400.cdna.fna	96.364
Os10g0214400.cdna.fna	93.260
Os10g0359801.cdna.fna	99.197
LOC_Os10g07602.cdna.fna	92.398
LOC_Os10g21800.cdna.fna	96.029
LOC_Os10g24820.cdna.fna	89.333
LOC_Os10g26740.cdna.fna	100.000
gene:OsNip_09G014710.cdna.fna	85.496
LOC_Os09g10610.cdna.fna	91.011
LOC_Os10g31740.cdna.fna	91.608
Os10g0435900.cdna.fna	74.829
LOC_Os10g18310.cdna.fna	96.296
LOC_Os10g32910.cdna.fna	98.026
Os10g0375000.cdna.fna	97.279
gene:OsNip_10G011050.cdna.fna	86.111
LOC_Os10g30990.cdna.fna	98.333
LOC_Os10g33200.cdna.fna	94.583
gene:OsNip_10G019300.cdna.fna	92.208
LOC_Os11g12680.cdna.fna	97.209
LOC_Os10g34960.cdna.fna	84.746
LOC_Os11g05060.cdna.fna	94.495
LOC_Os11g09800.cdna.fna	99.095
LOC_Os11g17640.cdna.fna	98.198
LOC_Os11g19470.cdna.fna	99.099
LOC_Os11g07300.cdna.fna	99.000
LOC_Os11g21860.cdna.fna	97.338
LOC_Os11g22030.cdna.fna	100.000
LOC_Os11g23050.cdna.fna	94.215
LOC_Os11g04130.cdna.fna	93.661
LOC_Os07g40200.cdna.fna	83.815
Os10g0549100.cdna.fna	89.655
gene:OsNip_11G006190.cdna.fna	81.348
LOC_Os11g14030.cdna.fna	99.615
LOC_Os11g20480.cdna.fna	99.149
LOC_Os10g34980.cdna.fna	97.653
LOC_Os10g37940.cdna.fna	97.722
LOC_Os11g23780.cdna.fna	93.284
LOC_Os11g28970.cdna.fna	100.000
LOC_Os11g29540.cdna.fna	96.444
LOC_Os11g31120.cdna.fna	98.802
LOC_Os11g33934.cdna.fna	94.382
LOC_Os11g24740.cdna.fna	99.346
LOC_Os11g34470.cdna.fna	93.662
LOC_Os11g31150.cdna.fna	98.171
LOC_Os11g33160.cdna.fna	90.634
LOC_Os11g39690.cdna.fna	100.000
LOC_Os11g32040.cdna.fna	97.692
LOC_Os11g33990.cdna.fna	98.048
LOC_Os11g24300.cdna.fna	99.043
LOC_Os11g24824.cdna.fna	99.695
LOC_Os11g40520.cdna.fna	96.212
LOC_Os11g41520.cdna.fna	98.305
LOC_Os11g40870.cdna.fna	98.795
LOC_Os11g42050.cdna.fna	99.495
LOC_Os11g42410.cdna.fna	93.208
LOC_Os11g45040.cdna.fna	98.475
gene:OsNip_11G001390.cdna.fna	87.665
LOC_Os11g48064.cdna.fna	97.500
LOC_Os11g30650.cdna.fna	98.264
Os11g0441900.cdna.fna	95.869
LOC_Os11g38840.cdna.fna	97.727
LOC_Os12g03660.cdna.fna	97.321
Os07g0539100.cdna.fna	76.754
LOC_Os11g44830.cdna.fna	95.652
LOC_Os12g08860.cdna.fna	98.529
gene:OsNip_10G011550.cdna.fna	78.479
LOC_Os12g14320.cdna.fna	98.747
LOC_Os12g13960.cdna.fna	94.925
Os12g0257400.cdna.fna	96.774
gene:OsNip_11G006880.cdna.fna	81.319
Os12g0108600.cdna.fna	93.372
LOC_Os12g09680.cdna.fna	98.095
Os03g0805900.cdna.fna	77.863
LOC_Os12g17890.cdna.fna	95.294
LOC_Os12g18400.cdna.fna	98.661
LOC_Os12g02140.cdna.fna	96.635
LOC_Os12g15570.cdna.fna	96.680
LOC_Os12g19270.cdna.fna	85.915
LOC_Os11g02590.cdna.fna	98.367
LOC_Os12g19480.cdna.fna	85.077
LOC_Os12g20350.cdna.fna	92.000
LOC_Os12g25880.cdna.fna	97.576
LOC_Os12g23210.cdna.fna	96.541
LOC_Os11g36170.cdna.fna	78.740
LOC_Os12g06130.cdna.fna	91.473
gene:OsNip_12G010890.cdna.fna	91.353
LOC_Os12g27096.cdna.fna	95.556
LOC_Os12g04090.cdna.fna	96.769
Os12g0229600.cdna.fna	89.607
LOC_Os12g23160.cdna.fna	92.308
LOC_Os12g27050.cdna.fna	95.455
LOC_Os12g36320.cdna.fna	90.653
Os11g0555600.cdna.fna	79.808
Os12g0280050.cdna.fna	94.595
gene:OsNip_12G017480.cdna.fna	89.326
LOC_Os12g37220.cdna.fna	96.331
LOC_Os12g30320.cdna.fna	93.220
LOC_Os12g38410.cdna.fna	97.408
LOC_Os12g42780.cdna.fna	97.537
LOC_Os12g23920.cdna.fna	98.793
LOC_Os12g42240.cdna.fna	96.639
LOC_Os12g29510.cdna.fna	98.728
LOC_Os12g30050.cdna.fna	96.234
Os01g0100200.cdna.fna	100.000
LOC_Os12g43870.cdna.fna	99.388
Os01g0100300.cdna.fna	97.564
Os01g0101300.cdna.fna	98.667
Os01g0101800.cdna.fna	99.572
Os01g0100800.cdna.fna	92.273
LOC_Os12g40050.cdna.fna	96.160
Os01g0101600.cdna.fna	98.718
LOC_Os12g39270.cdna.fna	85.336
Os01g0102000.cdna.fna	99.622
Os01g0101150.cdna.fna	98.498
Os01g0102500.cdna.fna	98.774
LOC_Os12g29360.cdna.fna	94.314
Os01g0102800.cdna.fna	99.017
Os01g0101700.cdna.fna	98.604
Os01g0101900.cdna.fna	99.543
Os12g0574400.cdna.fna	92.636
Os01g0102600.cdna.fna	99.623
Os01g0100700.cdna.fna	97.961
Os01g0100100.cdna.fna	96.685
Os01g0102300.cdna.fna	98.433
Os01g0103100.cdna.fna	99.780
Os01g0102700.cdna.fna	97.826
Os01g0100400.cdna.fna	98.412
Os01g0100600.cdna.fna	96.956
Os01g0104200.cdna.fna	97.599
Os01g0103700.cdna.fna	88.889
Os01g0103600.cdna.fna	86.850
Os01g0104100.cdna.fna	98.713
Os12g0511600.cdna.fna	74.537
Os01g0104500.cdna.fna	97.069
Os01g0105400.cdna.fna	94.990
Os01g0103900.cdna.fna	95.129
Os01g0106500.cdna.fna	97.753
Os01g0106200.cdna.fna	94.737
Os01g0106600.cdna.fna	95.125
Os01g0104900.cdna.fna	94.067
Os01g0105700.cdna.fna	96.169
Os01g0104000.cdna.fna	99.265
LOC_Os12g44200.cdna.fna	83.529
Os01g0105900.cdna.fna	97.213
Os01g0102900.cdna.fna	93.923
Os01g0105800.cdna.fna	93.182
Os01g0107700.cdna.fna	91.558
Os01g0107900.cdna.fna	98.352
Os01g0108600.cdna.fna	97.170
Os01g0108000.cdna.fna	96.495
Os01g0107400.cdna.fna	98.555
Os01g0106800.cdna.fna	99.576
Os01g0104400.cdna.fna	95.556
Os01g0109366.cdna.fna	98.435
Os01g0108500.cdna.fna	91.885
Os01g0110050.cdna.fna	97.164
Os01g0110200.cdna.fna	99.588
Os01g0110600.cdna.fna	99.278
Os01g0109700.cdna.fna	97.683
Os01g0110100.cdna.fna	99.386
Os01g0109750.cdna.fna	95.041
Os01g0106700.cdna.fna	91.946
Os01g0110500.cdna.fna	99.265
Os01g0108800.cdna.fna	95.310
Os01g0106400.cdna.fna	81.707
Os01g0106900.cdna.fna	89.286
Os01g0110400.cdna.fna	96.177
Os01g0110700.cdna.fna	99.598
Os01g0111800.cdna.fna	99.810
Os01g0100900.cdna.fna	95.294
Os01g0111100.cdna.fna	95.936
Os01g0111200.cdna.fna	96.703
Os01g0111900.cdna.fna	99.417
Os01g0112100.cdna.fna	93.274
Os01g0111500.cdna.fna	96.296
Os01g0111700.cdna.fna	94.620
Os01g0112300.cdna.fna	96.783
Os01g0108200.cdna.fna	86.170
Os01g0110800.cdna.fna	98.462
Os01g0111000.cdna.fna	93.793
Os01g0112000.cdna.fna	99.369
Os01g0111600.cdna.fna	87.393
Os01g0112400.cdna.fna	94.288
Os01g0107000.cdna.fna	95.776
Os01g0115566.cdna.fna	88.850
Os01g0113000.cdna.fna	88.732
Os01g0113900.cdna.fna	83.760
Os01g0113200.cdna.fna	96.959
Os01g0114900.cdna.fna	80.224
Os01g0115600.cdna.fna	94.000
Os01g0113400.cdna.fna	79.403
Os01g0112600.cdna.fna	95.833
Os01g0114600.cdna.fna	74.636
Os01g0115700.cdna.fna	90.234
Os01g0103800.cdna.fna	91.971
Os01g0113800.cdna.fna	82.037
